y_exact,u_exact,y_r=0.10,u_r=0.10,y_r=0.25,u_r=0.25,y_r=0.40,u_r=0.40,y_r=0.50,u_r=0.50,y_r=0.60,u_r=0.60
0.8929765886287626,0.032824888441100916,,,,,,,,,,
0.899665551839465,0.03106774393472323,,,,,,,,,,
0.9063545150501673,0.02927379878577016,,,,,,,,,,
0.9130434782608696,0.027442531539264504,,,,,,,,,,
0.919732441471572,0.02557341910115469,,,,,,,,,,
0.9264214046822743,0.023665936850838912,,,,,,,,,,
0.9331103678929766,0.021719558754689575,,,,,,,,,,
0.939799331103679,0.019733757480505074,,,,,,,,,,
0.9464882943143813,0.017708004512816313,,,,,,,,,,
0.9531772575250836,0.015641770268971303,,,,,,,,,,
0.959866220735786,0.013534524215925388,,,,,,,,,,
0.9665551839464883,0.011385734987658288,,,,,,,,,,
0.9732441471571907,0.009194870503142862,,,,,,,,,,
0.979933110367893,0.006961398084786774,,,,,,,,,,
0.9866220735785953,0.004684784577270167,,,,,,,,,,
0.9933110367892977,0.0023644964666995334,,,,,,,,,,
1.0,-2.507212903691845e-17,,,,,,,,,,
