t,Q_num,Q_exact,Q_error,tau_num,tau_exact,tau_error
0.7120000000000005,0.5525595604788165,0.5532657760218704,0.0007062155430539452,0.8593799602788185,0.8600972479433254,0.0007172876645069604
0.7130000000000005,0.5528392465090112,0.5535452366132771,0.0007059901042659744,0.8597258951854365,0.86044201886768,0.0007161236822434969
0.7140000000000005,0.5531182444924857,0.5538240085128294,0.0007057640203437243,0.8600709790626989,0.860785940147266,0.000714961084567034
0.7150000000000005,0.5533965561218932,0.5541020934177219,0.0007055372958286732,0.8604152140043373,0.8611290138760286,0.0007137998716912897
0.7160000000000005,0.5536741830857224,0.5543794930209666,0.0007053099352442027,0.8607586020989292,0.8614712421427507,0.0007126400438215441
0.7170000000000005,0.5539511270683081,0.554656209011403,0.0007050819430949318,0.8611011454299106,0.8618126270310649,0.0007114816011543068
0.7180000000000005,0.5542273897498409,0.5549322430737087,0.0007048533238678267,0.8614428460755899,0.8621531706194662,0.0007103245438763173
0.7190000000000005,0.554502972806378,0.5552075968884094,0.0007046240820314242,0.8617837061091586,0.8624928749813258,0.0007091688721672096
0.7200000000000005,0.5547778779098531,0.5554822721318889,0.0007043942220358312,0.8621237275987066,0.8628317421849024,0.0007080145861958487
0.7210000000000005,0.5550521067280866,0.5557562704763999,0.0007041637483132801,0.8624629126072326,0.8631697742933561,0.0007068616861234389
0.7220000000000005,0.5553256609247958,0.5560295935900733,0.0007039326652774625,0.8628012631926582,0.8635069733647599,0.0007057101721017478
0.7230000000000005,0.5555985421596049,0.55630224313693,0.0007037009773250835,0.8631387814078385,0.863843341452113,0.0007045600442744382
0.7240000000000005,0.5558707520880548,0.5565742207768889,0.0007034686888340858,0.8634754693005767,0.8641788806033533,0.0007034113027766242
0.7250000000000005,0.5561422923616139,0.5568455281657786,0.000703235804164648,0.8638113289136362,0.8645135928613696,0.000702263947733428
0.7260000000000005,0.5564131646276873,0.5571161669553468,0.0007030023276595188,0.8641463622847512,0.8648474802640144,0.0007011179792631994
0.7270000000000005,0.5566833705296272,0.5573861387932708,0.0007027682636435717,0.8644805714466416,0.8651805448441159,0.0006999733974742961
0.7280000000000005,0.5569529117067429,0.5576554453231668,0.0007025336164239171,0.864813958427024,0.865512788629491,0.0006988302024669713
0.7290000000000005,0.557221789794311,0.5579240881846007,0.0007022983902896796,0.8651465252486246,0.8658442136429576,0.0006976883943330403
0.7300000000000005,0.5574900064235842,0.5581920690130976,0.0007020625895134414,0.8654782739291902,0.8661748219023464,0.0006965479731562141
0.7310000000000005,0.557757563221803,0.5584593894401519,0.000701826218348911,0.8658092064815033,0.8665046154205139,0.0006954089390106555
0.7320000000000005,0.5580244618122038,0.5587260510932377,0.0007015892810339208,0.8661393249133916,0.8668335962053545,0.0006942712919628669
0.7330000000000005,0.55829070381403,0.5589920555958174,0.0007013517817874293,0.8664686312277411,0.8671617662598123,0.0006931350320712459
0.7340000000000005,0.5585562908425412,0.5592574045673532,0.0007011137248119637,0.8667971274225093,0.8674891275818941,0.0006920001593848646
0.7350000000000005,0.5588212245090232,0.5595220996233159,0.0007008751142927316,0.8671248154907358,0.8678156821646812,0.0006908666739453562
0.7360000000000005,0.5590855064207978,0.5597861423751952,0.0007006359543973995,0.8674516974205557,0.8681414319963414,0.0006897345757856943
0.7370000000000005,0.5593491381812323,0.560049534430509,0.0007003962492766469,0.8677777751952107,0.8684663790601415,0.000688603864930748
0.7380000000000005,0.5596121213897498,0.5603122773928141,0.0007001560030642784,0.8681030507930627,0.8687905253344592,0.0006874745413965044
0.7390000000000005,0.5598744576418384,0.560574372861715,0.0006999152198765568,0.8684275261876035,0.8691138727927954,0.0006863466051918454
0.7400000000000005,0.5601361485290608,0.5608358224328744,0.0006996739038136468,0.8687512033474688,0.8694364234037858,0.000685220056316993
0.7410000000000005,0.5603971956390643,0.5610966276980222,0.0006994320589578384,0.8690740842364497,0.8697581791312134,0.0006840948947637315
0.7420000000000005,0.560657600555591,0.5613567902449658,0.0006991896893747684,0.8693961708135037,0.8700791419340207,0.000682971120516962
0.7430000000000005,0.5609173648584853,0.5616163116575996,0.0006989467991143083,0.869717465032769,0.8703993137663206,0.0006818487335515933
0.7440000000000005,0.5611764901237065,0.5618751935159145,0.000698703392208011,0.8700379688435735,0.8707186965774093,0.000680727733835762
0.7450000000000006,0.5614349779233356,0.5621334373960077,0.0006984594726721083,0.8703576841904483,0.8710372923117781,0.0006796081213297223
0.7460000000000006,0.5616928298255869,0.562391044870092,0.0006982150445050683,0.8706766130131391,0.8713551029091247,0.0006784898959855123
0.7470000000000006,0.561950047394816,0.562648017506506,0.0006979701116899273,0.8709947572466189,0.8716721303043654,0.0006773730577465109
0.7480000000000006,0.5622066321915302,0.5629043568697224,0.0006977246781921798,0.8713121188210978,0.8719883764276477,0.0006762576065498793
0.7490000000000006,0.5624625857723978,0.5631600645203595,0.0006974787479616662,0.8716286996620367,0.8723038432043603,0.0006751435423235641
0.7500000000000006,0.5627179096902575,0.5634151420151888,0.0006972323249313517,0.8719445016901585,0.8726185325551463,0.0006740308649878513
0.7510000000000006,0.5629726054941275,0.5636695909071455,0.000696985413017992,0.8722595268214586,0.8729324463959147,0.0006729195744561434
0.7520000000000006,0.5632266747292155,0.5639234127453376,0.0006967380161221337,0.8725737769672185,0.8732455866378516,0.0006718096706330723
0.7530000000000006,0.5634801189369275,0.5641766090750556,0.0006964901381281141,0.8728872540340158,0.8735579551874321,0.0006707011534162755
0.7540000000000006,0.5637329396548777,0.5644291814377815,0.0006962417829038392,0.8731999599237372,0.8738695539464321,0.0006695940226948416
0.7550000000000006,0.5639851384168972,0.5646811313711988,0.0006959929543015608,0.8735118965335882,0.8741803848119397,0.0006684882783515311
0.7560000000000006,0.5642367167530442,0.564932460409201,0.0006957436561567665,0.8738230657561067,0.874490449676367,0.0006673839202603338
0.7570000000000006,0.564487676189612,0.565183170081902,0.0006954938922899556,0.8741334694791733,0.8747997504274614,0.0006662809482881338
0.7580000000000006,0.5647380182491397,0.5654332619156447,0.0006952436665049744,0.874443109586023,0.875108288948317,0.0006651793622940438
0.7590000000000006,0.5649877444504203,0.5656827374330099,0.0006949929825895707,0.8747519879552569,0.875416067117387,0.0006640791621300712
0.7600000000000006,0.5652368563085108,0.5659315981528269,0.0006947418443160602,0.8750601064608529,0.8757230868084933,0.0006629803476404517
0.7610000000000006,0.5654853553347405,0.5661798455901816,0.0006944902554411048,0.875367466972178,0.8760293498908404,0.0006618829186623154
0.7620000000000006,0.5657332430367208,0.5664274812564262,0.0006942382197053787,0.8756740713539998,0.8763348582290245,0.0006607868750246881
0.7630000000000006,0.5659805209183542,0.5666745066591882,0.0006939857408340133,0.8759799214664963,0.8766396136830463,0.0006596922165500452
0.7640000000000006,0.5662271904798434,0.5669209233023798,0.0006937328225363748,0.8762850191652696,0.876943618108322,0.0006585989430524242
0.7650000000000006,0.5664732532177005,0.5671667326862068,0.0006934794685062862,0.8765893663013542,0.8772468733556943,0.0006575070543400896
0.7660000000000006,0.5667187106247558,0.567411936307178,0.0006932256824222494,0.8768929647212312,0.8775493812714441,0.0006564165502128683
0.7670000000000006,0.5669635641901671,0.5676565356581141,0.0006929714679470012,0.8771958162668376,0.8778511436973016,0.0006553274304639256
0.7680000000000006,0.5672078153994291,0.5679005322281571,0.0006927168287279573,0.8774979227755786,0.8781521624704571,0.0006542396948785445
0.7690000000000006,0.5674514657343812,0.5681439275027789,0.0006924617683976564,0.8777992860803374,0.8784524394235734,0.0006531533432360126
0.7700000000000006,0.567694516673218,0.5683867229637907,0.00069220629057265,0.8780999080094885,0.8787519763847955,0.0006520683753070688
0.7710000000000006,0.567936969690497,0.5686289200893518,0.0006919503988548348,0.8783997903869065,0.8790507751777626,0.0006509847908561239
0.7720000000000006,0.568178826257149,0.568870520353979,0.0006916940968300089,0.8786989350319785,0.8793488376216194,0.0006499025896409272
0.7730000000000006,0.5684200878404848,0.5691115252285549,0.000691437388070093,0.8789973437596156,0.8796461655310267,0.0006488217714111233
0.7740000000000006,0.5686607559042067,0.5693519361803376,0.0006911802761309094,0.8792950183802618,0.8799427607161722,0.0006477423359103618
0.7750000000000006,0.5689008319084154,0.5695917546729691,0.0006909227645536253,0.8795919606999082,0.8802386249827826,0.0006466642828744096
0.7760000000000006,0.5691403173096199,0.5698309821664845,0.0006906648568646423,0.8798881725201009,0.8805337601321336,0.0006455876120327053
0.7770000000000006,0.5693792135607458,0.5700696201173208,0.0006904065565749296,0.8801836556379533,0.8808281679610614,0.0006445123231081373
0.7780000000000006,0.5696175221111444,0.5703076699783255,0.0006901478671811345,0.880478411846158,0.8811218502619734,0.0006434384158153783
0.7790000000000006,0.5698552444066015,0.5705451331987661,0.0006898887921645835,0.8807724429329956,0.8814148088228593,0.0006423658898636608
0.7800000000000006,0.5700923818893462,0.5707820112243382,0.000689629334992059,0.8810657506823475,0.8817070454273019,0.0006412947449544459
0.7810000000000006,0.5703289359980593,0.571018305497175,0.0006893694991156885,0.8813583368737052,0.8819985618544883,0.0006402249807830884
0.7820000000000006,0.5705649081678825,0.5712540174558551,0.0006891092879726113,0.8816502032821818,0.8822893598792201,0.0006391565970382818
0.7830000000000006,0.5708002998304268,0.5714891485354127,0.0006888487049858671,0.8819413516785235,0.8825794412719246,0.0006380895934010589
0.7840000000000006,0.5710351124137814,0.5717237001673446,0.0006885877535632856,0.8822317838291189,0.8828688077986655,0.0006370239695465685
0.7850000000000006,0.5712693473425218,0.5719576737796208,0.0006883264370990405,0.882521501496011,0.8831574612211543,0.000635959725143298
0.7860000000000006,0.5715030060377195,0.5721910707966913,0.0006880647589717626,0.8828105064369072,0.8834454032967598,0.0006348968598526294
0.7870000000000006,0.5717360899169497,0.5724238926394961,0.0006878027225464267,0.8830988004051901,0.88373263577852,0.0006338353733299495
0.7880000000000006,0.5719686003943002,0.5726561407254739,0.0006875403311736861,0.8833863851499287,0.8840191604151518,0.0006327752652230956
0.7890000000000006,0.5722005388803801,0.5728878164685693,0.0006872775881892057,0.883673262415887,0.8843049789510625,0.0006317165351755749
0.7900000000000006,0.5724319067823282,0.5731189212792432,0.0006870144969149949,0.8839594339435386,0.8845900931263598,0.000630659182821236
0.7910000000000006,0.5726627055038218,0.5733494565644802,0.0006867510606584082,0.8842449014690729,0.8848745046768632,0.0006296032077903746
0.7920000000000006,0.5728929364450843,0.5735794237277979,0.0006864872827135882,0.8845296667244081,0.8851582153341132,0.0006285486097050708
0.7930000000000006,0.5731226010028956,0.5738088241692544,0.0006862231663588014,0.8848137314372015,0.8854412268253834,0.0006274953881818535
0.7940000000000006,0.5733517005705981,0.5740376592854582,0.0006859587148601021,0.8850970973308594,0.8857235408736901,0.0006264435428307014
0.7950000000000006,0.5735802365381073,0.5742659304695756,0.0006856939314683341,0.8853797661245478,0.8860051591978028,0.0006253930732549318
0.7960000000000006,0.5738082102919191,0.57449363911134,0.0006854288194209079,0.8856617395332034,0.8862860835122554,0.0006243439790519778
0.7970000000000006,0.5740356232151185,0.5747207865970595,0.000685163381941023,0.8859430192675425,0.8865663155273558,0.0006232962598132774
0.7980000000000006,0.5742624766873878,0.5749473743096261,0.000684897622238223,0.8862236070340737,0.8868458569491967,0.0006222499151230521
0.7990000000000006,0.5744887720850155,0.5751734036285235,0.000684631543508063,0.8865035045351056,0.887124709479666,0.0006212049445604162
0.8000000000000006,0.574714510780904,0.5753988759298363,0.000684365148932331,0.88678271346876,0.8874028748164573,0.0006201613476972678
0.8010000000000006,0.5749396941445782,0.5756237925862576,0.0006840984416793816,0.8870612355289799,0.8876803546530799,0.0006191191241000649
0.8020000000000006,0.5751643235421942,0.5758481549670978,0.0006838314249036914,0.8873390724055403,0.8879571506788695,0.000618078273329159
