y_exact,u_exact_t0.0100,u_exact_t0.0500,u_exact_t0.1000,u_exact_t0.2000,u_exact_t0.5000,u_exact_t1.0000,u_steady
-0.16387959866220736,0.009999999998299031,0.04992522438190484,0.09814803995344498,0.18208145615697952,0.34125046976806034,0.44425224557568,0.48657173857115693
-0.15719063545150502,0.009999999998742907,0.049930298670916494,0.0982093200094861,0.1823342752974523,0.3419303449006713,0.44521133730895956,0.487645552063176
-0.1505016722408027,0.009999999999072978,0.04993501727823964,0.09826750575032811,0.18257591064461284,0.34258156399416817,0.4461303713813575,0.488674623326361
-0.14381270903010035,0.009999999999317727,0.04993940029195517,0.09832266719088933,0.1828064449748608,0.3432041687566088,0.44700935994054036,0.48965895236071183
-0.137123745819398,0.009999999999499003,0.049943466559309986,0.09837487109771748,0.18302595750059117,0.34379819911578746,0.44784831461567615,0.4905985391662286
-0.13043478260869568,0.009999999999632808,0.049947233736845675,0.09842418101526543,0.18323452386542155,0.34436369321483135,0.44864724651615034,0.4914933837429111
-0.12374581939799334,0.009999999999731432,0.04995071833800831,0.0984706572911904,0.18343221613966365,0.34490068740799545,0.44940616623033963,0.4923434860907596
-0.117056856187291,0.00999999999980404,0.049953935778264,0.09851435710064327,0.1836191028160299,0.3454092162566533,0.4501250838244427,0.49314884620977395
-0.11036789297658867,0.009999999999857272,0.04995690041775205,0.09855533446952239,0.18379524880557657,0.345889312525486,0.4508040088413693,0.4939094640999541
-0.10367892976588633,0.009999999999896206,0.049959625601501446,0.09859364029666366,0.18396071543387874,0.3463410071788699,0.4514429502996865,0.4946253397613002
-0.09698996655518399,0.00999999999992475,0.049962123697239826,0.09862932237494136,0.18411556043743307,0.3467643293774618,0.4520419166926233,0.49529647319381215
-0.09030100334448166,0.009999999999945509,0.04996440613082012,0.09866242541125453,0.18425983796028758,0.3471593064749839,0.45260091598713265,0.49592286439748995
-0.08361204013377932,0.009999999999960619,0.049966483419293835,0.09869299104537771,0.1843935985508949,0.3475259640152076,0.45311995562301244,0.49650451337233364
-0.07692307692307698,0.009999999999971605,0.049968365201653604,0.09872105786765274,0.1845168891591865,0.3478643257291368,0.4535990425120837,0.4970414201183432
-0.07023411371237465,0.009999999999979617,0.049970060267270515,0.09874666143550169,0.18462975313386543,0.34817441353239154,0.45403818303742793,0.4975335846355186
-0.06354515050167231,0.00999999999998518,0.04997157658204986,0.09876983428874277,0.18473223021991622,0.3484562475227913,0.454437383052682,0.4979810069238599
-0.05685618729096986,0.00999999999998953,0.049972921312326016,0.09879060596369198,0.18482435655632953,0.3487098459781395,0.45479664788139257,0.4983836869833671
-0.050167224080267525,0.00999999999999231,0.04997410084651657,0.09880900300603197,0.1849061646740383,0.348935225354207,0.45511598231642764,0.4987416248140401
-0.04347826086956519,0.009999999999994551,0.049975120814557045,0.09882504898243848,0.18497768349406707,0.3491324002829192,0.4553953906194481,0.499054820415879
-0.03678929765886285,0.009999999999996043,0.0499759861051295,0.09883876449094542,0.18503893832588914,0.3493013835707416,0.4556348765204369,0.4993232737888838
-0.030100334448160515,0.009999999999997147,0.04997670088070396,0.09885016717004139,0.1850899508659927,0.349442186197268,0.45583444321728717,0.49954698493305444
-0.02341137123745818,0.00999999999999788,0.04997726859040469,0.09885927170648566,0.1851307391966545,0.3495548173140104,0.45599409337544966,0.49972595384839097
-0.01672240802675584,0.009999999999998382,0.04997769198071368,0.09886608984183423,0.18516131778491826,0.3496392842433893,0.456113829127638,0.49986018053489334
-0.010033444816053505,0.009999999999998605,0.049977973104021245,0.09887063037767034,0.18518169748177996,0.3496955924779268,0.4561936520735934,0.4999496649925616
-0.0033444816053511683,0.009999999999998769,0.04997811332503199,0.09887289917953164,0.18519188552157573,0.34972374567964054,0.45623356327990827,0.4999944072213957
0.0033444816053511683,0.009999999999998769,0.04997811332503199,0.09887289917953164,0.18519188552157573,0.34972374567964054,0.45623356327990827,0.4999944072213957
0.010033444816053505,0.009999999999998605,0.049977973104021245,0.09887063037767034,0.18518169748177996,0.3496955924779268,0.4561936520735934,0.4999496649925616
0.01672240802675584,0.009999999999998382,0.04997769198071368,0.09886608984183423,0.18516131778491826,0.3496392842433893,0.456113829127638,0.49986018053489334
0.02341137123745818,0.00999999999999788,0.04997726859040469,0.09885927170648566,0.1851307391966545,0.3495548173140104,0.45599409337544966,0.49972595384839097
0.030100334448160515,0.009999999999997147,0.04997670088070396,0.09885016717004139,0.1850899508659927,0.349442186197268,0.45583444321728717,0.49954698493305444
0.03678929765886285,0.009999999999996043,0.0499759861051295,0.09883876449094542,0.18503893832588914,0.3493013835707416,0.4556348765204369,0.4993232737888838
0.04347826086956519,0.009999999999994551,0.049975120814557045,0.09882504898243848,0.18497768349406707,0.3491324002829192,0.4553953906194481,0.499054820415879
0.050167224080267525,0.00999999999999231,0.04997410084651657,0.09880900300603197,0.1849061646740383,0.348935225354207,0.45511598231642764,0.4987416248140401
0.05685618729096986,0.00999999999998953,0.049972921312326016,0.09879060596369198,0.18482435655632953,0.3487098459781395,0.45479664788139257,0.4983836869833671
0.0635451505016722,0.009999999999985241,0.04997157658204992,0.09876983428874282,0.18473223021991628,0.3484562475227914,0.45443738305268205,0.49798100692385994
0.07023411371237454,0.00999999999997962,0.049970060267270515,0.09874666143550169,0.18462975313386543,0.34817441353239154,0.45403818303742793,0.4975335846355186
0.07692307692307687,0.009999999999971608,0.049968365201653604,0.09872105786765274,0.1845168891591865,0.3478643257291368,0.4535990425120837,0.4970414201183432
0.08361204013377921,0.00999999999996062,0.04996648341929384,0.09869299104537771,0.1843935985508949,0.3475259640152076,0.45311995562301244,0.49650451337233364
0.09030100334448155,0.009999999999945513,0.04996440613082013,0.09866242541125453,0.18425983796028758,0.3471593064749839,0.45260091598713265,0.49592286439748995
0.09698996655518388,0.0099999999999247,0.04996212369723972,0.0986293223749413,0.18411556043743302,0.34676432937746177,0.4520419166926233,0.49529647319381215
0.10367892976588622,0.009999999999896265,0.0499596256015015,0.09859364029666372,0.1839607154338788,0.3463410071788699,0.45144295029968656,0.49462533976130024
0.11036789297658856,0.00999999999985727,0.049956900417752054,0.09855533446952239,0.18379524880557657,0.345889312525486,0.4508040088413693,0.4939094640999541
0.11705685618729089,0.009999999999804042,0.04995393577826401,0.09851435710064327,0.1836191028160299,0.3454092162566533,0.4501250838244427,0.49314884620977395
